fare_amount_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
50569,52.0,0.0,0.5,11.67,5.54,0.3,70.01
50570,23.5,0.0,0.5,4.86,0.0,0.3,29.16
50571,17.5,0.0,0.5,2.55,0.0,0.3,20.85
50572,16.0,0.0,0.5,0.0,0.0,0.3,16.8
50573,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50574,11.0,0.0,0.5,1.5,0.0,0.3,13.3
50575,10.5,0.0,0.5,1.0,0.0,0.3,12.3
50576,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50577,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50578,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50579,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50580,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50581,21.5,0.0,0.5,0.0,0.0,0.3,22.3
50582,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50583,13.5,0.0,0.5,2.86,0.0,0.3,17.16
50584,12.5,0.0,0.5,0.0,0.0,0.3,13.3
50585,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50586,16.0,0.0,0.5,3.36,0.0,0.3,20.16
50587,5.5,0.0,0.5,0.0,0.0,0.3,6.3
50588,16.5,0.0,0.5,0.0,0.0,0.3,17.3
50589,6.5,0.0,0.5,2.0,0.0,0.3,9.3
50590,9.5,0.0,0.5,2.06,0.0,0.3,12.36
50591,17.0,0.0,0.5,3.56,0.0,0.3,21.36
50592,29.0,0.0,0.5,7.07,5.54,0.3,42.41
50593,15.5,0.0,0.5,3.26,0.0,0.3,19.56
50594,11.5,0.0,0.5,2.46,0.0,0.3,14.76
50595,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50596,5.5,0.0,0.5,0.63,0.0,0.3,6.93
50597,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50598,17.0,0.0,0.5,3.56,0.0,0.3,21.36
50599,30.5,0.0,0.5,0.0,0.0,0.3,31.3
50600,4.0,0.0,0.5,0.0,0.0,0.3,4.8
50601,6.0,0.0,0.5,1.0,0.0,0.3,7.8
50602,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50603,5.5,0.0,0.5,1.89,0.0,0.3,8.19
50604,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50605,12.0,0.0,0.5,0.0,0.0,0.3,12.8
50606,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50607,9.0,0.0,0.5,0.0,0.0,0.3,9.8
50608,3.5,0.0,0.5,0.86,0.0,0.3,5.16
50609,10.0,0.0,0.5,1.58,0.0,0.3,12.38
50610,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50611,8.5,0.0,0.5,1.86,0.0,0.3,11.16
50612,13.0,0.0,0.5,0.0,0.0,0.3,13.8
50613,27.5,0.0,0.5,7.08,0.0,0.3,35.38
50614,9.0,0.0,0.5,1.0,0.0,0.3,10.8
50615,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50616,15.0,0.0,0.5,1.0,0.0,0.3,16.8
50617,13.5,0.0,0.5,0.0,0.0,0.3,14.3
50618,13.5,0.0,0.5,0.0,0.0,0.3,14.3
50619,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50620,15.0,0.0,0.5,3.16,0.0,0.3,18.96
50621,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50622,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50623,14.5,0.0,0.5,4.59,0.0,0.3,19.89
50624,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50625,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50626,43.0,0.0,0.5,9.87,5.54,0.3,59.21
50627,8.5,0.0,0.5,1.5,0.0,0.3,10.8
50628,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50629,17.0,0.0,0.5,2.0,0.0,0.3,19.8
50630,10.5,0.0,0.5,2.26,0.0,0.3,13.56
50631,28.0,0.0,0.5,7.0,5.54,0.3,41.34
50632,4.0,0.0,0.5,1.0,0.0,0.3,5.8
50633,4.5,0.0,0.5,0.0,0.0,0.3,5.3
50634,25.0,0.0,0.5,6.08,0.0,0.3,31.88
50635,12.0,0.0,0.5,0.0,0.0,0.3,12.8
50636,4.0,0.0,0.5,1.2,0.0,0.3,6.0
50637,4.5,0.0,0.5,0.0,0.0,0.3,5.3
50638,2.5,0.0,0.5,3.5,0.0,0.3,6.8
50639,9.5,0.0,0.5,2.06,0.0,0.3,12.36
50640,10.0,0.0,0.5,1.0,0.0,0.3,11.8
50641,12.0,0.0,0.5,3.2,0.0,0.3,16.0
50642,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50643,9.0,0.0,0.5,2.45,0.0,0.3,12.25
50644,11.5,0.0,0.5,0.0,0.0,0.3,12.3
50645,7.0,0.0,0.5,1.56,0.0,0.3,9.36
50646,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50647,5.5,0.0,0.5,0.0,0.0,0.3,6.3
50648,2.5,0.0,0.5,0.0,0.0,0.3,3.3
50649,7.0,0.0,0.5,1.95,0.0,0.3,9.75
50650,33.0,0.0,0.5,0.0,0.0,0.3,33.8
50651,18.5,0.0,0.5,4.82,0.0,0.3,24.12
50652,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50653,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50654,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50655,17.0,0.0,0.5,0.0,0.0,0.3,17.8
50656,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50657,14.5,0.0,0.5,0.0,0.0,0.3,15.3
50658,17.5,0.0,0.5,0.0,0.0,0.3,18.3
50659,11.5,0.0,0.5,1.0,0.0,0.3,13.3
50660,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50661,6.0,0.0,0.5,1.0,0.0,0.3,7.8
50662,21.5,0.0,0.5,4.46,0.0,0.3,26.76
50663,10.0,0.0,0.5,2.0,0.0,0.3,12.8
50664,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50665,21.5,0.0,0.5,1.5,0.0,0.3,23.8
50666,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50667,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50668,7.5,0.0,0.5,1.66,0.0,0.3,9.96
50669,7.0,0.0,0.5,1.95,0.0,0.3,9.75
50670,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50671,8.0,0.0,0.5,2.0,0.0,0.3,10.8
50672,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50673,8.5,0.0,0.5,2.32,0.0,0.3,11.62
50674,7.0,0.0,0.5,1.56,0.0,0.3,9.36
50675,6.0,0.0,0.5,1.0,0.0,0.3,7.8
50676,4.0,0.0,0.5,1.0,0.0,0.3,5.8
50677,13.5,0.0,0.5,0.0,0.0,0.3,14.3
50678,20.0,0.0,0.5,4.16,0.0,0.3,24.96
50679,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50680,6.5,0.0,0.5,1.46,0.0,0.3,8.76
50681,5.0,0.0,0.5,1.0,0.0,0.3,6.8
50682,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50683,52.0,0.0,0.5,0.0,0.0,0.3,52.8
50684,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50685,13.5,0.0,0.5,2.14,0.0,0.3,16.44
50686,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50687,16.5,0.0,0.5,3.46,0.0,0.3,20.76
50688,18.0,0.0,0.5,4.7,0.0,0.3,23.5
50689,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50690,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50691,14.0,0.0,0.5,0.0,0.0,0.3,14.8
50692,13.0,0.0,0.5,2.76,0.0,0.3,16.56
50693,34.0,0.0,0.5,10.0,5.54,0.3,50.34
50694,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50695,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50696,13.0,0.0,0.5,3.45,0.0,0.3,17.25
50697,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50698,18.5,0.0,0.5,3.86,0.0,0.3,23.16
50699,30.5,0.0,0.5,6.26,0.0,0.3,37.56
50700,5.5,0.0,0.5,0.0,0.0,0.3,6.3
50701,16.0,0.0,0.5,3.36,0.0,0.3,20.16
50702,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50703,4.0,0.0,0.5,0.96,0.0,0.3,5.76
50704,12.5,0.0,0.5,3.99,0.0,0.3,17.29
50705,45.0,0.0,0.5,10.27,5.54,0.3,61.61
50706,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50707,16.0,0.0,0.5,2.0,0.0,0.3,18.8
50708,10.5,0.0,0.5,2.26,0.0,0.3,13.56
50709,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50710,20.0,0.0,0.5,2.0,0.0,0.3,22.8
50711,15.5,0.0,0.5,3.26,0.0,0.3,19.56
50712,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50713,12.0,0.0,0.5,0.0,0.0,0.3,12.8
50714,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50715,5.0,0.0,0.5,1.45,0.0,0.3,7.25
50716,32.0,0.0,0.5,7.67,5.54,0.3,46.01
50717,27.0,0.0,0.5,6.95,0.0,0.3,34.75
50718,35.5,0.0,0.5,6.0,5.54,0.3,47.84
50719,13.0,0.0,0.5,3.45,0.0,0.3,17.25
50720,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50721,9.0,0.0,0.5,4.2,0.0,0.3,14.0
50722,8.5,0.0,0.5,1.86,0.0,0.3,11.16
50723,6.0,0.0,0.5,1.7,0.0,0.3,8.5
50724,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50725,15.0,0.0,0.5,0.0,0.0,0.3,15.8
50726,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50727,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50728,8.5,0.0,0.5,2.32,0.0,0.3,11.62
50729,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50730,8.0,0.0,0.5,1.2,0.0,0.3,10.0
50731,8.0,0.0,0.5,1.76,0.0,0.3,10.56
50732,10.0,0.0,0.5,1.0,0.0,0.3,11.8
50733,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50734,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50735,7.5,0.0,0.5,1.66,0.0,0.3,9.96
50736,19.5,0.0,0.5,0.0,0.0,0.3,20.3
50737,14.0,0.0,0.5,2.96,0.0,0.3,17.76
50738,18.0,0.0,0.5,3.76,0.0,0.3,22.56
50739,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50740,9.0,0.0,0.5,1.96,0.0,0.3,11.76
50741,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50742,11.0,0.0,0.5,1.0,0.0,0.3,12.8
50743,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50744,9.0,0.0,0.5,0.0,0.0,0.3,9.8
50745,24.0,0.0,0.5,4.96,0.0,0.3,29.76
50746,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50747,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50748,13.5,0.0,0.5,0.0,0.0,0.3,14.3
50749,12.0,0.0,0.5,0.0,0.0,0.3,12.8
50750,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50751,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50752,16.0,0.0,0.5,0.0,0.0,0.3,16.8
50753,9.0,0.0,0.5,0.0,0.0,0.3,9.8
50754,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50755,5.0,0.0,0.5,1.74,0.0,0.3,7.54
50756,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50757,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50758,8.0,0.0,0.5,1.0,0.0,0.3,9.8
50759,21.5,0.0,0.5,4.46,0.0,0.3,26.76
50760,9.0,0.0,0.5,1.96,0.0,0.3,11.76
50761,37.5,0.0,0.5,8.77,5.54,0.3,52.61
50762,15.0,0.0,0.5,3.16,0.0,0.3,18.96
50763,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50764,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50765,35.5,0.0,0.5,12.55,5.54,0.3,54.39
50766,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50767,13.5,0.0,0.5,2.86,0.0,0.3,17.16
50768,19.5,0.0,0.5,0.0,0.0,0.3,20.3
50769,17.0,0.0,0.5,3.56,0.0,0.3,21.36
50770,13.5,0.0,0.5,0.0,0.0,0.3,14.3
50771,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50772,7.5,0.0,0.5,1.66,0.0,0.3,9.96
50773,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50774,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50775,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50776,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50777,37.5,0.0,0.5,4.38,5.54,0.3,48.22
50778,6.0,0.0,0.5,1.0,0.0,0.3,7.8
50779,8.0,0.0,0.5,2.64,0.0,0.3,11.44
50780,13.5,0.0,0.5,2.86,0.0,0.3,17.16
50781,9.5,0.0,0.5,2.06,0.0,0.3,12.36
50782,20.5,0.0,0.5,0.0,0.0,0.3,21.3
50783,11.5,0.0,0.5,2.46,0.0,0.3,14.76
50784,20.0,0.0,0.5,4.16,0.0,0.3,24.96
50785,7.0,0.0,0.5,1.56,0.0,0.3,9.36
50786,12.0,0.0,0.5,0.0,0.0,0.3,12.8
50787,37.5,0.0,0.5,7.66,0.0,0.3,45.96
50788,4.5,0.0,0.5,0.0,0.0,0.3,5.3
50789,7.0,0.0,0.5,1.56,0.0,0.3,9.36
50790,8.0,0.0,0.5,1.76,0.0,0.3,10.56
50791,5.0,0.0,0.5,0.7,0.0,0.3,6.5
50792,11.5,0.0,0.5,0.0,0.0,0.3,12.3
50793,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50794,9.5,0.0,0.5,2.06,0.0,0.3,12.36
50795,3.5,0.0,0.5,0.0,0.0,0.3,4.3
50796,27.5,0.0,0.5,3.0,5.54,0.3,36.84
50797,8.0,0.0,0.5,1.75,0.0,0.3,10.55
50798,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50799,8.5,0.0,0.5,2.32,0.0,0.3,11.62
50800,6.5,0.0,0.5,1.46,0.0,0.3,8.76
50801,7.5,0.0,0.5,1.66,0.0,0.3,9.96
50802,13.5,0.0,0.5,2.86,0.0,0.3,17.16
50803,52.0,0.0,0.5,10.56,0.0,0.3,63.36
50804,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50805,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50806,6.5,0.0,0.5,1.82,0.0,0.3,9.12
50807,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50808,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50809,20.5,0.0,0.5,3.5,0.0,0.3,24.8
50810,4.0,0.0,0.5,1.0,0.0,0.3,5.8
50811,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50812,4.0,0.0,0.5,0.0,0.0,0.3,4.8
50813,24.0,0.0,0.5,6.2,0.0,0.3,31.0
50814,12.5,0.0,0.5,2.66,0.0,0.3,15.96
50815,33.5,0.0,0.5,0.0,0.0,0.3,34.3
50816,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50817,13.0,0.0,0.5,2.76,0.0,0.3,16.56
50818,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50819,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50820,15.5,0.0,0.5,0.0,0.0,0.3,16.3
50821,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50822,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50823,4.0,0.0,0.5,0.0,0.0,0.3,4.8
50824,17.0,0.0,0.5,2.0,0.0,0.3,19.8
50825,8.0,0.0,0.5,1.76,0.0,0.3,10.56
50826,12.5,0.0,0.5,0.0,0.0,0.3,13.3
50827,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50828,10.5,0.0,0.5,0.0,0.0,0.3,11.3
50829,7.0,0.0,0.5,1.95,0.0,0.3,9.75
50830,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50831,15.5,0.0,0.5,0.0,0.0,0.3,16.3
50832,12.5,0.0,0.5,2.66,0.0,0.3,15.96
50833,12.0,0.0,0.5,2.56,0.0,0.3,15.36
50834,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50835,7.5,0.0,0.5,5.0,0.0,0.3,13.3
50836,9.5,0.0,0.5,1.0,0.0,0.3,11.3
50837,8.5,0.0,0.5,1.86,0.0,0.3,11.16
50838,20.5,0.0,0.5,5.32,0.0,0.3,26.62
50839,8.5,0.0,0.5,1.5,0.0,0.3,10.8
50840,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50841,6.5,0.0,0.5,2.19,0.0,0.3,9.49
50842,15.0,0.0,0.5,3.95,0.0,0.3,19.75
50843,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50844,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50845,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50846,16.0,0.0,0.5,0.0,0.0,0.3,16.8
50847,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50848,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50849,26.0,0.0,0.5,5.36,0.0,0.3,32.16
50850,7.0,0.0,0.5,0.75,0.0,0.3,8.55
50851,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50852,7.0,0.0,0.5,1.56,0.0,0.3,9.36
50853,-5.0,0.0,-0.5,0.0,0.0,-0.3,-5.8
50854,6.0,0.0,0.5,1.7,0.0,0.3,8.5
50855,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50856,4.5,0.0,0.5,0.0,0.0,0.3,5.3
50857,16.5,0.0,0.5,3.46,0.0,0.3,20.76
50858,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50859,38.0,0.0,0.5,8.87,5.54,0.3,53.21
50860,7.5,0.0,0.5,2.08,0.0,0.3,10.38
50861,8.5,0.0,0.5,0.0,0.0,0.3,9.3
50862,16.5,0.0,0.5,5.19,0.0,0.3,22.49
50863,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50864,14.0,0.0,0.5,2.96,0.0,0.3,17.76
50865,5.0,0.0,0.5,1.74,0.0,0.3,7.54
50866,26.0,0.0,0.5,5.36,0.0,0.3,32.16
50867,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50868,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50869,21.5,0.0,0.5,0.0,0.0,0.3,22.3
50870,11.5,0.0,0.5,2.46,0.0,0.3,14.76
50871,5.5,0.0,0.5,1.0,0.0,0.3,7.3
50872,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50873,33.5,0.0,0.5,7.97,5.54,0.3,47.81
50874,12.5,0.0,0.5,1.7,0.0,0.3,15.0
50875,4.5,0.0,0.5,1.32,0.0,0.3,6.62
50876,41.0,0.0,0.5,0.0,0.0,0.3,41.8
50877,10.5,0.0,0.5,1.5,0.0,0.3,12.8
50878,13.0,0.0,0.5,2.76,0.0,0.3,16.56
50879,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50880,4.0,0.0,0.5,0.7,0.0,0.3,5.5
50881,17.5,0.0,0.5,3.66,0.0,0.3,21.96
50882,5.0,0.0,0.5,1.45,0.0,0.3,7.25
50883,16.5,0.0,0.5,0.0,0.0,0.3,17.3
50884,12.5,0.0,0.5,3.32,0.0,0.3,16.62
50885,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50886,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50887,21.0,0.0,0.5,3.0,0.0,0.3,24.8
50888,12.5,0.0,0.5,0.0,0.0,0.3,13.3
50889,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50890,4.5,0.0,0.5,0.0,0.0,0.3,5.3
50891,4.0,0.0,0.5,0.96,0.0,0.3,5.76
50892,12.0,0.0,0.5,2.56,0.0,0.3,15.36
50893,8.5,0.0,0.5,1.86,0.0,0.3,11.16
50894,4.0,0.0,0.5,0.0,0.0,0.3,4.8
50895,5.0,0.0,0.5,1.45,0.0,0.3,7.25
50896,11.5,0.0,0.5,3.08,0.0,0.3,15.38
50897,4.5,0.0,0.5,0.0,0.0,0.3,5.3
50898,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50899,14.0,0.0,0.5,2.96,0.0,0.3,17.76
50900,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50901,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50902,6.0,0.0,0.5,1.25,0.0,0.3,8.05
50903,5.0,0.0,0.5,1.0,0.0,0.3,6.8
50904,20.5,0.0,0.5,4.26,0.0,0.3,25.56
50905,41.5,0.0,0.5,0.0,5.54,0.3,47.84
50906,8.0,0.0,0.5,1.76,0.0,0.3,10.56
50907,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50908,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50909,16.0,0.0,0.5,0.0,0.0,0.3,16.8
50910,12.0,0.0,0.5,3.2,0.0,0.3,16.0
50911,5.5,0.0,0.5,1.0,0.0,0.3,7.3
50912,5.0,0.0,0.5,1.0,0.0,0.3,6.8
50913,4.0,0.0,0.5,0.0,0.0,0.3,4.8
50914,10.5,0.0,0.5,2.26,0.0,0.3,13.56
50915,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50916,6.5,0.0,0.5,1.46,0.0,0.3,8.76
50917,9.5,0.0,0.5,2.06,0.0,0.3,12.36
50918,8.5,0.0,0.5,1.86,0.0,0.3,11.16
50919,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50920,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50921,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50922,14.0,0.0,0.5,0.0,0.0,0.3,14.8
50923,20.0,0.0,0.5,4.16,0.0,0.3,24.96
50924,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50925,13.0,0.0,0.5,2.0,0.0,0.3,15.8
50926,8.5,0.0,0.5,2.32,0.0,0.3,11.62
50927,11.5,0.0,0.5,1.5,0.0,0.3,13.8
50928,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50929,8.0,0.0,0.5,1.55,0.0,0.3,10.35
50930,6.5,0.0,0.5,1.46,0.0,0.3,8.76
50931,4.0,0.0,0.5,0.96,0.0,0.3,5.76
50932,20.0,0.0,0.5,5.2,0.0,0.3,26.0
50933,10.0,0.0,0.5,0.0,0.0,0.3,10.8
50934,14.5,0.0,0.5,0.0,0.0,0.3,15.3
50935,12.5,0.0,0.5,3.32,0.0,0.3,16.62
50936,4.0,0.0,0.5,0.0,0.0,0.3,4.8
50937,9.5,0.0,0.5,2.06,0.0,0.3,12.36
50938,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50939,12.0,0.0,0.5,1.0,0.0,0.3,13.8
50940,58.0,0.0,0.0,17.7,12.5,0.3,88.5
50941,15.0,0.0,0.5,3.95,0.0,0.3,19.75
50942,10.0,0.0,0.5,2.16,0.0,0.3,12.96
50943,9.0,0.0,0.5,3.0,0.0,0.3,12.8
50944,12.0,0.0,0.5,2.56,0.0,0.3,15.36
50945,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50946,33.5,0.0,0.5,5.0,0.0,0.3,39.3
50947,21.0,0.0,0.5,4.36,0.0,0.3,26.16
50948,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50949,8.0,0.0,0.5,0.0,0.0,0.3,8.8
50950,7.0,0.0,0.5,0.0,0.0,0.3,7.8
50951,14.5,0.0,0.5,2.0,0.0,0.3,17.3
50952,5.0,0.0,0.5,1.16,0.0,0.3,6.96
50953,7.5,0.0,0.5,0.0,0.0,0.3,8.3
50954,8.0,0.0,0.5,0.88,0.0,0.3,9.68
50955,8.0,0.0,0.5,2.2,0.0,0.3,11.0
50956,6.0,0.0,0.5,1.0,0.0,0.3,7.8
50957,4.5,0.0,0.5,1.32,0.0,0.3,6.62
50958,6.0,0.0,0.5,1.36,0.0,0.3,8.16
50959,6.5,0.0,0.5,1.82,0.0,0.3,9.12
50960,11.5,0.0,0.5,2.46,0.0,0.3,14.76
50961,23.5,0.0,0.5,4.86,0.0,0.3,29.16
50962,27.5,0.0,0.5,5.66,0.0,0.3,33.96
50963,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50964,9.5,0.0,0.5,1.2,0.0,0.3,11.5
50965,7.5,0.0,0.5,1.66,0.0,0.3,9.96
50966,6.0,0.0,0.5,0.0,0.0,0.3,6.8
50967,10.0,0.0,0.5,1.0,0.0,0.3,11.8
50968,9.5,0.0,0.5,0.0,0.0,0.3,10.3
50969,20.0,0.0,0.5,3.0,0.0,0.3,23.8
50970,13.5,0.0,0.5,2.86,0.0,0.3,17.16
50971,6.5,0.0,0.5,0.0,0.0,0.3,7.3
50972,11.5,0.0,0.5,2.0,0.0,0.3,14.3
50973,12.0,0.0,0.5,2.56,0.0,0.3,15.36
50974,9.5,0.0,0.5,2.58,0.0,0.3,12.88
50975,12.0,0.0,0.5,0.0,0.0,0.3,12.8
50976,5.5,0.0,0.5,0.0,0.0,0.3,6.3
50977,7.5,0.0,0.5,1.0,0.0,0.3,9.3
50978,3.0,0.0,0.5,0.0,0.0,0.3,3.8
50979,5.5,0.0,0.5,1.26,0.0,0.3,7.56
50980,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50981,41.0,0.0,0.5,10.45,0.0,0.3,52.25
50982,21.5,0.0,0.5,5.0,5.54,0.3,32.84
50983,12.0,0.0,0.5,2.56,0.0,0.3,15.36
50984,11.5,0.0,0.5,0.0,0.0,0.3,12.3
50985,26.0,0.0,0.5,0.0,0.0,0.3,26.8
50986,74.0,0.0,0.0,0.0,0.0,0.3,74.3
50987,23.0,0.0,0.5,0.0,0.0,0.3,23.8
50988,5.0,0.0,0.5,0.0,0.0,0.3,5.8
50989,18.0,0.0,0.5,3.76,0.0,0.3,22.56
50990,5.5,0.0,0.5,0.0,0.0,0.3,6.3
50991,12.0,0.0,0.5,2.56,0.0,0.3,15.36
50992,11.5,0.0,0.5,2.46,0.0,0.3,14.76
50993,13.5,0.0,0.5,2.86,0.0,0.3,17.16
50994,11.0,0.0,0.5,0.0,0.0,0.3,11.8
50995,13.0,0.0,0.5,0.0,0.0,0.3,13.8
50996,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50997,4.5,0.0,0.5,1.06,0.0,0.3,6.36
50998,16.5,0.0,0.5,3.46,0.0,0.3,20.76
50999,19.5,0.0,0.5,0.0,0.0,0.3,20.3
51000,30.0,0.0,0.5,7.7,0.0,0.3,38.5
51001,11.0,0.0,0.5,2.36,0.0,0.3,14.16
51002,10.0,0.0,0.5,2.16,0.0,0.3,12.96
51003,5.0,0.0,0.5,1.45,0.0,0.3,7.25
51004,8.5,0.0,0.5,0.0,0.0,0.3,9.3
51005,21.0,0.0,0.5,4.36,0.0,0.3,26.16
51006,6.5,0.0,0.5,0.0,0.0,0.3,7.3
51007,4.5,0.0,0.5,1.06,0.0,0.3,6.36
51008,6.5,0.0,0.5,0.0,0.0,0.3,7.3
51009,8.0,0.0,0.5,1.76,0.0,0.3,10.56
51010,6.0,0.0,0.5,1.7,0.0,0.3,8.5
51011,10.0,0.0,0.5,0.0,0.0,0.3,10.8
51012,36.5,0.0,0.5,4.0,5.54,0.3,46.84
51013,7.5,0.0,0.5,2.0,0.0,0.3,10.3
51014,9.0,0.0,0.5,0.0,0.0,0.3,9.8
51015,16.0,0.0,0.5,0.0,0.0,0.3,16.8
51016,10.0,0.0,0.5,1.0,0.0,0.3,11.8
51017,5.0,0.0,0.5,0.0,0.0,0.3,5.8
